SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
0,1.6084834273893616,-1.3250171040581826,-0.19751394820109044,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,4836-WNFNO,0
0,-0.6303319887333076,-0.4456535279127367,-0.6137926532915569,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1585-MQSSU,1
0,-1.2409180113122174,-0.6646648336697157,-0.9601942805010737,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6817-WTYHE,0
0,0.346605647392948,0.8053655973960674,0.5907916358932254,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,9053-EJUNL,0
0,0.18378270803857208,-0.005971739840013817,0.02012517662748683,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3521-SYVOR,1
1,0.6722515261016999,0.8269348926600121,0.8722525565006668,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,4908-XAXAY,0
0,0.8350744654560759,0.3042942766490395,0.6733716425318105,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,7619-PLRLP,0
0,-1.2409180113122174,-1.1906238027982183,-0.9892859619045712,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6022-KOUQO,0
1,0.8757802002946699,0.48348534499565887,0.9086939462527098,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6987-XQSJT,1
0,-1.2816237461508113,-0.49874717779321653,-0.9870262008302422,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1453-RZFON,0
0,-0.22327464034736777,-1.4892755833759168,-0.7663155560948098,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,5849-ASHZJ,0
0,-0.8338606629262776,-1.477661347464562,-0.8919407202851762,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1539-LNKHM,0
1,-0.8745663977648716,0.17487850506537042,-0.6426649404159931,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7206-PQBBZ,0
0,-0.30468611002455576,-0.9915226157464192,-0.6383867519743024,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0191-EQUUH,0
0,-1.2002122764736234,-1.5091857020810966,-0.9785356422305789,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1179-INLAT,0
0,-1.2409180113122174,0.5067138168183688,-0.9294571420046185,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8086-OVPWV,1
0,-0.7931549280876836,-1.5058673489635668,-0.892511145410735,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0854-UYHZD,0
1,-0.30468611002455576,1.113972437326356,0.09441207951756382,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4598-XLKNJ,1
0,-0.9152721326034655,0.5233055824060188,-0.662805335233799,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0940-OUQEC,1
0,1.4049547531963917,1.4922646927247742,2.2084514736941823,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0795-GMVQO,0
0,1.6084834273893616,0.8634367769528422,1.9100971935990392,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,3569-JFODW,0
0,-0.9559778674420595,-1.4859572302583868,-0.9044242547637508,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2791-SFVEW,0
1,0.7129572609402939,0.17985603474166512,0.5069172030081799,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,4726-DLWQN,0
0,-0.6710377235719016,1.1637477340893057,-0.3354910103025948,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3473-XIIIT,1
0,-0.8338606629262776,0.6709722961361032,-0.5793258120510635,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,7596-LDUXP,0
0,-0.9559778674420595,0.34079616094186965,-0.7307956223148233,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0196-JTUQI,0
0,0.1023712383613841,-1.5158224083161567,-0.7114669863295434,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,9631-RXVJM,0
0,-0.5082147842175256,0.3673429858821094,-0.31179642816399966,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1389-WNUIB,0
0,-0.7931549280876836,-0.3477621109456021,-0.6987640575719077,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,9206-GVPEQ,1
0,-0.9559778674420595,1.266616680732735,-0.5830993936509137,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,2018-PZKMU,0
0,1.3235432835192036,-1.4942531130522119,-0.441743659651869,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,7969-FFOWG,0
0,0.346605647392948,-1.3299946337344775,-0.5866974598275152,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1022-RKXDR,0
0,1.0386031396490458,1.233433149557435,1.5735244300914577,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0348-SDKOL,1
0,-0.8338606629262776,0.3258635719129846,-0.6460216728856275,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,9169-BSVIN,0
0,-0.4675090493789317,-0.6630056571109506,-0.602493847919912,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4012-ZTHBR,0
0,-1.2816237461508113,0.5067138168183688,-0.9737309075191416,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0137-OCGAB,1
0,-1.2816237461508113,-1.4892755833759168,-1.0001240392901878,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,4661-NJEUX,0
0,-0.7931549280876836,-1.4909347599346818,-0.8911289614526502,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,7277-KAMWT,0
0,-1.2816237461508113,-0.6928708351687206,-0.9895931138952565,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3961-SXAXY,0
0,-0.8745663977648716,0.007301672630106309,-0.6915240463628926,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0774-IFUVM,0
0,1.3642490183577978,1.2682758572915003,2.0763322388436087,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1442-OKRJE,0
0,1.0386031396490458,1.517152341106249,1.8548975929872744,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0409-WTMPL,0
0,-1.2816237461508113,0.8601184238353119,-0.9690578093751409,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,9725-SCPZG,1
0,-0.06045170099299184,-1.457751228759382,-0.7027789728787251,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,5480-XTFFL,0
0,-1.2816237461508113,-1.4942531130522119,-1.000189857573906,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7878-RTCZG,0
0,-0.7117434584104956,-1.4892755833759168,-0.8841741628064145,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,8387-UGUSU,0
0,-1.0780950719578415,-0.5352490620860464,-0.8784479721229207,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,7742-MYPGI,0
0,1.2421318138420157,-1.3167212212643575,-0.3247187512006965,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,9953-ZMKSM,0
1,1.5677776925507676,0.14169497389007057,1.177342240962985,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,8760-ZRHKE,0
0,-1.2816237461508113,-0.6596873039934208,-0.9891543253371344,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,5696-QURRL,1
0,-0.6303319887333076,0.1815152113004305,-0.4762105008923625,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3211-ILJTT,1
0,-1.2002122764736234,-0.6464138915233006,-0.9467454111946305,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4061-UKJWL,0
0,-1.2816237461508113,-1.4826388771408567,-1.0000362815785633,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2081-KJSQF,0
0,1.2014260790034217,-1.3449272227633626,-0.38891351725396434,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,7608-RGIRO,0
0,0.8350744654560759,1.1471559685016557,1.3711770865134367,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0320-DWVTU,0
0,-0.6710377235719016,0.27608827515003487,-0.4842403315059975,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,7916-VCCPB,0
1,1.6084834273893616,0.0006649663950462456,0.9858110353426746,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,4334-HOWRP,0
0,-0.9152721326034655,-0.9517023783360593,-0.8448148291428592,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4439-YRNVD,0
0,-0.5489205190561197,-1.4842980536996218,-0.8389350624640226,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,4804-NCPET,0
0,0.1023712383613841,-1.4959122896109767,-0.6845034294329384,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,9385-EHGDO,0
1,-0.7931549280876836,0.9994892547715714,-0.44288450990298656,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3793-MMFUH,1
1,-1.2409180113122174,-1.3465863993221274,-0.9905584487231254,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,5482-PLVPE,1
1,-0.7117434584104956,0.7987288911610074,-0.44363045045179417,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,7508-SMHXL,0
0,-0.9152721326034655,-1.472683817788267,-0.8980179418151677,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,9512-PHSMG,0
0,-0.8338606629262776,-0.6314813024944159,-0.7869166788986439,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3566-VVORZ,0
1,-0.06045170099299184,0.8551408941590172,0.23526320667476813,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,6486-LHTMA,0
1,0.46872285190873,0.7788187724558276,0.708013999195553,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,6345-ULYRW,1
0,-0.5896262538947137,0.6726314726948681,-0.3270882094145559,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,7831-QGOXH,1
0,0.428017117070136,0.34079616094186965,0.419049794244223,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2351-BKRZW,0
0,-0.7117434584104956,1.2052271480584305,-0.36949712355706,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3663-MITLP,1
0,-0.7117434584104956,0.3457736906181643,-0.5198699624255145,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3733-LSYCE,0
1,-1.2816237461508113,-1.3316538102932427,-0.9980397936391076,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7932-WPTDS,1
0,0.5094285867473239,-1.2951519260004127,-0.4750915900691511,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,3887-PBQAO,0
0,0.590840056424512,-1.5025489958460367,-0.5819366039718902,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,9646-NMHXE,0
0,-0.1418631706701798,-0.20507292689181286,-0.26464859759377657,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,8680-CGLTP,0
0,0.631545791263106,0.48846287467195404,0.6893216066195502,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0253-ZTEOB,0
0,-0.9966836022806536,-1.4909347599346818,-0.9467892900504428,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2017-CCBLH,0
0,1.2014260790034217,1.3462571555534548,1.8375873843693569,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,5339-TJFEK,0
0,1.3642490183577978,-1.3150620447055927,-0.2744774612957124,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,9337-SRRNI,0
0,-1.2002122764736234,-1.4909347599346818,-0.981014797583969,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6734-CKRSM,0
0,-0.019745966154397852,1.4806504568134191,0.5742273678241149,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2731-GJRDG,0
1,-0.6710377235719016,-0.8604476676039847,-0.7106113486412053,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0786-VSSUD,1
0,0.30589991255435406,1.3611897445823398,0.893314407290529,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0691-NIKRI,0
0,-0.9966836022806536,-1.4826388771408567,-0.9322873282045062,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,8388-DMKAE,0
0,-1.1595065416350294,-0.21336880968563784,-0.9102601425867752,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1548-ARAGG,0
0,1.5270719577121736,0.4751894622018339,1.5061484469918047,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,7639-OPLNG,0
0,-1.2816237461508113,-1.3150620447055927,-0.9978203993600465,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7242-QZLXF,1
0,1.4456604880349857,1.4192609241391145,2.2034054052757774,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,7821-DPRQE,0
0,0.46872285190873,-0.3527396406218973,0.0077952181442549695,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,6981-TDRFT,0
0,-1.0373893371192475,-0.07067962563184861,-0.8253764960180489,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5309-TAIKL,0
1,1.5677776925507676,0.8269348926600121,1.7525721012331936,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,2176-LVPNX,0
0,0.428017117070136,0.4287325185564139,0.4679747184748407,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0475-RIJEP,1
0,-0.7931549280876836,1.3014593884668002,-0.43889153402407516,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,5716-LIBJC,0
0,1.4049547531963917,-1.3366313399695375,-0.29788683087152806,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,6857-TKDJV,0
0,-1.2816237461508113,-1.4992306427285067,-1.0002556758576244,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,6849-WLEYG,1
0,0.5501343215859179,-1.4842980536996218,-0.637882145132462,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,9805-FILKB,0
0,1.3642490183577978,1.2450473854687905,1.8937303803810832,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,6097-EQISJ,1
0,0.30589991255435406,0.3192268656779245,0.31435484427628235,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,2985-JUUBZ,0
0,1.4049547531963917,0.9762607829488613,1.773633952023056,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,3351-NQLDI,1
0,0.1023712383613841,-1.3001294556767078,-0.6216689079098492,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,7107-UBYKY,0
0,0.26519417771576004,0.5000771105833088,0.38772029119430274,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,4106-HADHQ,1
0,-1.2816237461508113,0.1815152113004305,-0.9780310353887384,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4759-TRPLW,1
0,1.2421318138420157,-1.5191407614336867,-0.4924456775428813,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,3498-LZGQZ,0
0,-1.2816237461508113,-0.5302715324097512,-0.9874430499604583,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,6876-ADESB,1
0,-1.2816237461508113,0.665994766459808,-0.9716247224401553,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,9282-IZGQK,1
0,-0.9152721326034655,-1.4909347599346818,-0.9275703512046932,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,4860-YZGZM,0
0,-1.2816237461508113,0.33250027814804467,-0.9760345474492829,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1157-BQCUW,1
0,1.2828375486806096,0.9264854861859115,1.6153629191084031,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,5312-IRCFR,0
0,-0.6710377235719016,-1.4876164068171518,-0.8691237152628254,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,4616-EWBNJ,0
