SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customerID,Churn
0,-1.272988351650125,0.855504226589981,-0.9627381451190645,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,7274-RTAPZ,1
0,1.1710443960287857,-1.514153202271521,-0.498440163141508,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1697-LYYYX,0
0,-0.5397785273464518,0.7974650313414487,-0.2654425857626925,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1169-WCVAK,0
1,1.6191170664365861,1.4906188488810626,2.4791723352821355,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,4909-JOUPP,0
0,-1.028585076882234,0.16898345993591385,-0.7754319855726475,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,5605-IYGFG,0
1,-0.37684301083452443,0.48405337699937456,-0.19361029887615758,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,2070-XYMFH,0
0,-1.1915205933941613,-1.495912312336268,-0.9725244401106637,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7526-IVLYU,0
0,-1.272988351650125,-0.6452235362649241,-0.9826854355861753,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,6582-OIVSP,0
1,-0.37684301083452443,0.3530506220098308,-0.278138319805848,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,3956-CJUST,0
0,-0.9878511977542521,-0.44623200969852783,-0.8212115682247902,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,6483-OATDN,0
0,-1.0693189560102159,0.5139021059843342,-0.7851521569494385,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,9152-AMKAK,0
0,-1.272988351650125,0.8571624893113676,-0.9627161039141287,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,5797-APWZC,1
0,-0.6619801647303973,0.5039525296560144,-0.4437118512853355,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4828-FAZPK,0
0,0.35636681346914884,1.4707196962244227,0.9608859744683682,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,4567-AKPIA,0
0,0.11196353870125773,-1.4776714224010148,-0.7009547540937885,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,7815-PDTHL,0
0,-0.4583107690904881,-0.33678667008700974,-0.5066394913777127,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,4338-EYCER,0
0,0.19343129695722142,0.1855660871497802,0.1227250743658027,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,7147-AYBAA,0
0,-0.9471173186262702,-0.3119127292662102,-0.8043941288585962,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1750-CSKKM,1
0,1.1303105169008039,1.157308041882349,1.616303244446276,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,3070-BDOQC,0
0,0.15269741782923957,0.9334425744951532,0.48700006834363685,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,8670-MEFCP,0
0,0.11196353870125773,1.397756136483411,0.6532789183810774,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,9137-UIYPG,0
1,-1.2322544725221432,0.6316387592027852,-0.9304918622976469,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,6407-UTSLV,0
0,-0.9063834394982885,0.004815450518637314,-0.7004478063802598,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,5081-NWSUP,0
0,0.07122965957327589,0.5039525296560144,0.1996047971826894,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,3229-USWAR,0
0,-1.1915205933941613,-0.6435652735435373,-0.9402781572892459,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1589-AGTLK,1
1,-0.5805124064744337,1.160624567325122,-0.1931915159823729,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,7240-FQLHE,1
0,-0.49904464821847,-1.4942540496148813,-0.8282647538043211,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,2466-FCCPT,0
0,0.19343129695722142,-0.8143663338463607,-0.3302437282746325,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,6967-PEJLL,0
0,-1.1507867142661796,0.5387760468051338,-0.8523998732092783,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,2612-RRIDN,1
1,-1.0693189560102159,0.6764118526802246,-0.7806557511424876,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,4369-HTUIF,1
0,0.07122965957327589,-0.4959798913401269,-0.23817761525681833,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,8148-BPLZQ,0
1,-0.9878511977542521,-1.495912312336268,-0.9302273678384143,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,4160-AMJTL,1
0,0.8859072421329128,0.9947982951864585,1.2551360603644224,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1732-FEKLD,0
1,0.5193023299810762,-1.3284277774762177,-0.48497298692559127,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,4584-LBNMK,0
0,1.4561815499246586,-0.3417614582511696,0.6229943027989667,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,9577-WJVCQ,0
0,1.5783831873086043,0.2850618504329783,1.2695730495975246,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,5676-CFLYY,0
0,-0.3361091317065426,0.8024398195056088,-0.08893661663493202,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0581-MDMPW,0
0,-0.49904464821847,-1.5008871005004278,-0.8249365318589799,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2320-TZRRH,0
0,1.374713791668695,-0.07478116010792138,0.8207700346899999,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,8404-VIOMB,0
0,0.8044394838769491,0.49731947877046784,0.8566531163258635,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,7639-LIAYI,0
0,-1.2322544725221432,-1.4743548969582418,-0.9885924785090324,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,8610-ZIKJJ,0
1,-0.6212462856024156,-0.6535148498718573,-0.662955716784066,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4690-LLKUA,1
0,-0.9063834394982885,0.18390782442839365,-0.7045915529082342,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,3468-DRVQJ,0
1,-1.272988351650125,0.3298349439104178,-0.9697252070837875,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5240-IJOQT,1
0,1.0081088795168585,-0.1709603979483462,0.5443733247921334,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,3950-VPYJB,0
1,-0.7841818021143429,0.18888261259255376,-0.6283510250344926,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,6078-VESFR,0
0,1.089576637772822,1.0578122785991508,1.4574963628821507,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,4194-WHFCB,0
1,1.2932460334127314,1.2385629152302937,1.9456208873955603,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,8979-CAMGB,0
0,1.0081088795168585,-0.7845176048614013,-0.007163746322245812,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,8745-PVESG,0
0,1.5783831873086043,0.37460803738785675,1.3938634042318203,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,6556-DBKZF,0
0,-1.272988351650125,0.19385740075671337,-0.9715325858885422,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,9617-INGJY,0
0,0.5193023299810762,-0.3799015008430624,0.009587569429140042,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,7284-ZZLOH,0
0,-0.9471173186262702,0.1159190528515417,-0.7483213035013256,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0701-TJSEF,0
0,-1.272988351650125,-0.6684392143643368,-0.98299401245528,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,4146-SVFUD,0
0,1.4154476707966768,-1.3101868875409648,-0.23864048056047502,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2143-LJULT,0
0,-0.9471173186262702,-1.5008871005004278,-0.936376864015568,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,7727-SHVZV,0
0,0.030495780445294038,1.2916273223146664,0.5256823830063766,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,5136-KCKGI,1
1,1.1303105169008039,1.1009271093552033,1.5836602199360095,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0575-CUQOV,0
0,-1.2322544725221432,0.49068642788492123,-0.9357597102773589,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,3420-YJLQT,0
0,-0.3361091317065426,0.500636004213241,-0.12056574571814083,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,7567-ECMCM,0
0,0.31563293434116696,0.5454090976906804,0.44867041295987375,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,6080-TCMYC,0
0,1.5376493081806224,-1.4942540496148813,-0.4112892388244295,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,7706-YLMQA,0
0,1.374713791668695,0.8040980822269954,1.597590261455583,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3224-DFQNQ,0
0,-0.5397785273464518,0.4475715971288688,-0.34540807727062384,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4013-TLDHQ,1
0,-1.272988351650125,-1.5124949395501344,-0.9942129857677211,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7302-ZHMHP,0
0,-0.8249156812423247,0.5039525296560144,-0.5426989026530643,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2187-PKZAY,0
0,-1.272988351650125,0.12918515462263497,-0.9723921928810475,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,2856-HYAPG,1
0,-1.272988351650125,-1.4975705750576547,-0.9940146149232969,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,7989-CHGTL,1
0,-1.1915205933941613,-0.6684392143643368,-0.9485656503451948,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0374-IOEGQ,0
0,-0.4583107690904881,0.019739815011116657,-0.37474492104048507,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,3703-TTEPD,0
0,0.39710069259713066,0.6482213864166516,0.5791984285910672,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,4471-KXAUH,1
0,1.1710443960287857,0.35139235928844376,1.0821346428214915,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,9068-VPWQQ,0
0,0.39710069259713066,-1.4627470579085353,-0.5803011982739384,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,6223-DHJGV,0
0,1.4561815499246586,1.2767029578221865,2.1159112367313586,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,9625-QNLUX,0
0,-0.01023809868268781,1.042887914106671,0.40066466860919164,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0963-ZBDRN,1
0,0.7637056047489673,-1.4992288377790413,-0.5235891779735229,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,6582-PLFUU,0
1,-0.9878511977542521,0.6382718100883319,-0.7322532651029569,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,5383-MMTWC,1
0,1.4969154290526405,1.5022266879307689,2.2729989043104735,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2988-QRAJY,0
0,-0.7434479229863611,-1.5058618886645878,-0.8594750999937453,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1345-ZUKID,0
1,0.9673750003888765,1.064445329484697,1.2982927396291768,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,4007-NHVHI,0
0,1.2117782751567676,1.2136889744094943,1.7148935541251558,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,4553-DVPZG,0
1,0.7229717256209854,0.6183726574316925,0.8107633276490405,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,5371-VYLSX,0
0,1.5783831873086043,0.664804013630518,1.6626118160168835,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0310-SUCIN,0
0,-0.05097197781066966,0.833946811211955,0.2346943954408555,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3640-PHQXK,1
0,-1.272988351650125,-0.3003048902165037,-0.9781008649594803,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,6629-CZTTH,1
0,0.6415039673650218,-1.3400356165259242,-0.5028924865385869,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1371-OJCEK,0
0,-0.9878511977542521,0.6681205390732915,-0.6654463729418377,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8382-SHQEH,1
0,-0.21390749432259704,-0.394825865335542,-0.34201373171047456,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,6064-ZATLR,0
0,0.6007700882370399,-1.4760131596796284,-0.61763899943558,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,9081-WWXKP,0
1,-0.8249156812423247,1.2136889744094943,-0.4654885617621372,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3902-FOIGH,1
0,0.8859072421329128,-0.6220078581655111,0.06592488924564308,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,5126-RCXYW,0
0,0.7637056047489673,-1.4627470579085353,-0.5526835684890877,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,4807-IZYOZ,0
0,1.374713791668695,-0.16598560978418633,0.7592309905085931,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,8232-CTLKO,0
0,-0.5805124064744337,-1.4809879478437882,-0.8255096031873168,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,8499-BRXTD,0
1,-0.4175768899625063,1.0594705413205374,-0.08444021082798116,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,9809-IMGCQ,1
0,-1.1915205933941613,-1.4975705750576547,-0.9756102088017085,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,6837-BJYDQ,0
1,-0.9063834394982885,0.6581709627449713,-0.6210994686105373,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0875-CABNR,1
0,-1.272988351650125,-1.5174697277142943,-0.9942791093825293,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1423-BMPBQ,0
0,0.6822378464930036,0.6813866408443843,0.8919851678383258,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0419-YAAPX,0
0,1.6191170664365861,0.7012857935010243,1.6911110939991751,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,2226-ICFDO,0
0,-1.2322544725221432,-0.6717557398071101,-0.9629585571684248,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7729-JTEEC,0
0,-1.272988351650125,-1.4693801087940817,-0.9936399144393844,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,8262-COGGB,0
0,-0.8656495603703066,-1.4660635833513087,-0.9211243501998324,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,6924-TDGMT,0
0,-1.1915205933941613,-1.5075201513859746,-0.978541689058201,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7785-RDVIG,0
0,1.3339799125407132,0.8289720230477949,1.5407239527206154,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,8079-XRJRS,1
0,-1.1100528351381977,-1.4992288377790413,-0.9587486870256425,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,7311-MQJCH,0
0,0.11196353870125773,-0.303621415659277,-0.1137550133929063,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,6693-DJWTY,0
1,0.23416517608520326,-0.2522152712962914,-0.010514009472522942,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4510-PYUSH,1
0,0.6415039673650218,-1.4627470579085353,-0.5367036949104631,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1862-QRWPE,0
